Date of Race,Time,Track,Horse,Distance,Place,Industry SP,Betfair SP,Predicted_Win_Probability
2025-07-18,15:35:00,NEWBURY,Eleanor Shelby,6f,7,15.0,17.4,0.18302254
2025-07-18,15:35:00,NEWBURY,Sapphire Steps,6f,1,15.0,21.01,0.35087416
2025-07-18,15:35:00,NEWBURY,Wondrous,6f,10,23.0,27.0,0.16386719
2025-07-18,15:35:00,NEWBURY,Steelblue Ladybird,6f,8,26.0,37.35,0.16672604
2025-07-18,15:35:00,NEWBURY,Gnocchi,6f,4,26.0,33.35,0.06931857
2025-07-18,16:10:00,NEWBURY,Wise Approach,6f,1,2.1,2.37,0.89539236
2025-07-18,16:10:00,NEWBURY,Rock On Thunder,6f,2,4.0,4.0,0.6070516
2025-07-18,16:10:00,NEWBURY,Amorim,6f,3,5.0,4.83,0.63065946
2025-07-18,16:10:00,NEWBURY,Kolkata Knight,6f,5,12.0,12.57,0.13664287
2025-07-18,16:10:00,NEWBURY,Do Bronxs,6f,4,13.0,17.5,0.115866415
2025-07-18,16:45:00,NEWBURY,Orchard Keeper,1m5½f,3,3.0,3.47,0.47657427
2025-07-18,16:45:00,NEWBURY,Typical Woman,1m5½f,6,4.5,4.9,0.56118065
2025-07-18,16:45:00,NEWBURY,Dancingwithmyself,1m5½f,5,6.0,6.6,0.39764324
2025-07-18,16:45:00,NEWBURY,Star Of Light,1m5½f,1,6.0,6.29,0.69837266
2025-07-18,16:45:00,NEWBURY,Umbria,1m5½f,2,7.0,7.2,0.3757593
2025-07-18,16:45:00,NEWBURY,Incensed,1m5½f,4,11.0,15.43,0.16796352
2025-07-18,17:20:00,NEWBURY,Golden Handshake,1m4f,1,2.63,2.9,0.7936924
2025-07-18,17:20:00,NEWBURY,Sourdough,1m4f,5,3.25,3.35,0.8490439
2025-07-18,17:20:00,NEWBURY,His Finest Hour,1m4f,4,5.5,6.2,0.69039685
2025-07-18,17:20:00,NEWBURY,Odin Legacy,1m4f,3,8.5,8.94,0.3190976
2025-07-18,17:20:00,NEWBURY,Melek Alreeh,1m4f,2,9.0,11.0,0.30367813
2025-07-10,17:25:00,NEWBURY,Timeforshowcasing,6f,1,2.2,2.38,0.79129016
2025-07-10,17:25:00,NEWBURY,Pepper Fizz,6f,6,23.0,30.0,0.13206457
2025-07-10,17:25:00,NEWBURY,Cape Toronada,6f,11,126.0,210.0,0.01837046
2025-07-10,17:25:00,NEWBURY,Mayaada,6f,3,4.5,5.3,0.62754756
2025-07-10,17:25:00,NEWBURY,Oh So Perfect,6f,9,12.0,13.82,0.32913762
2025-07-10,17:25:00,NEWBURY,Priestess,6f,7,13.0,20.0,0.19205077
2025-07-10,17:25:00,NEWBURY,Shotgun,6f,10,15.0,18.75,0.42066523
2025-07-10,17:25:00,NEWBURY,Simplify,6f,2,15.0,19.5,0.1606369
2025-07-10,17:25:00,NEWBURY,Double Naughty,6f,4,17.0,17.54,0.24862178
2025-07-10,17:25:00,NEWBURY,Q T Pie,6f,5,21.0,30.0,0.045087405
2025-07-10,17:25:00,NEWBURY,Beryls Girl,6f,8,21.0,26.0,0.024493784
2025-07-10,18:00:00,NEWBURY,Too Hot To Love,6f,5,3.0,3.27,0.7994359
2025-07-10,18:00:00,NEWBURY,Brisk Symphony,6f,1,3.75,3.94,0.63193715
2025-07-10,18:00:00,NEWBURY,Jowalla,6f,3,4.33,5.55,0.48754016
2025-07-10,18:00:00,NEWBURY,Miracleoftheandes,6f,4,6.5,7.2,0.34879228
2025-07-10,18:00:00,NEWBURY,Uncertainty,6f,2,15.0,17.46,0.12079233
2025-07-10,18:00:00,NEWBURY,Cicis Secret,6f,9,17.0,23.0,0.15469185
2025-07-10,18:00:00,NEWBURY,Highlighting,6f,7,51.0,100.0,0.019631602
2025-07-10,18:00:00,NEWBURY,Miss Ayala,6f,6,81.0,160.0,0.0070886007
2025-07-10,18:00:00,NEWBURY,Forceful Lady,6f,8,126.0,287.27,0.01893633
2025-07-10,18:35:00,NEWBURY,On Edge,6f,8,5.0,6.4,0.23204051
2025-07-10,18:35:00,NEWBURY,Mammy,6f,5,17.0,24.16,0.030312695
2025-07-10,18:35:00,NEWBURY,Sisters In The Sky,6f,14,23.0,39.06,0.116055466
2025-07-10,18:35:00,NEWBURY,Dig Two,6f,12,26.0,32.0,0.015998041
2025-07-10,18:35:00,NEWBURY,Ridgeway Redwing,6f,10,29.0,46.75,0.006697443
2025-07-10,18:35:00,NEWBURY,Mapledurham,6f,9,41.0,80.0,0.0014089589
2025-07-10,18:35:00,NEWBURY,The Caribbean,6f,6,6.0,7.0,0.07915525
2025-07-10,18:35:00,NEWBURY,Saffredi,6f,3,7.0,8.24,0.13387409
2025-07-10,18:35:00,NEWBURY,Monsieur Patat,6f,7,9.0,10.8,0.12783453
2025-07-10,18:35:00,NEWBURY,Thunderous Love,6f,1,9.5,11.0,0.30219537
2025-07-10,18:35:00,NEWBURY,The Bitter Moose,6f,4,11.0,16.09,0.37034172
2025-07-10,18:35:00,NEWBURY,Rage Of Thunder,6f,2,11.0,16.62,0.30456778
2025-07-10,18:35:00,NEWBURY,Southbank,6f,13,12.0,12.68,0.09151145
2025-07-10,18:35:00,NEWBURY,Sioux Warrior,6f,11,15.0,17.54,0.2555593
2025-07-10,19:10:00,NEWBURY,Astrazar,6f,4,3.0,3.45,0.71338487
2025-07-10,19:10:00,NEWBURY,Shaman Champion,6f,5,3.0,3.35,0.5872513
2025-07-10,19:10:00,NEWBURY,Clipstone,6f,12,126.0,440.0,0.01312589
2025-07-10,19:10:00,NEWBURY,Airside,6f,3,126.0,234.05,0.028550329
2025-07-10,19:10:00,NEWBURY,Comic Hero,6f,2,5.5,6.4,0.62953174
2025-07-10,19:10:00,NEWBURY,Saint Of The Sea,6f,10,12.0,21.0,0.18060875
2025-07-10,19:10:00,NEWBURY,Penhallam,6f,1,15.0,19.94,0.25469047
2025-07-10,19:10:00,NEWBURY,King Victorious,6f,9,19.0,24.0,0.04823575
2025-07-10,19:10:00,NEWBURY,Twilight Glow,6f,8,21.0,32.0,0.13643871
2025-07-10,19:10:00,NEWBURY,John Barleycorn,6f,7,23.0,30.0,0.09478907
2025-07-10,19:10:00,NEWBURY,Caitrinho,6f,11,51.0,75.0,0.004609651
2025-07-10,19:10:00,NEWBURY,Quick Turn,6f,6,51.0,75.0,0.021053556
2025-07-10,19:45:00,NEWBURY,Sea Founder,1m,6,4.5,5.0,0.4703611
2025-07-10,19:45:00,NEWBURY,Abundance,1m,1,5.0,6.0,0.65482855
2025-07-10,19:45:00,NEWBURY,City Of York,1m,4,5.5,6.13,0.43086272
2025-07-10,19:45:00,NEWBURY,Sunny Corner,1m,2,5.5,6.6,0.35781604
2025-07-10,19:45:00,NEWBURY,Spirit Of Albion,1m,7,7.0,8.4,0.23913677
2025-07-10,19:45:00,NEWBURY,Silver Trumpet,1m,5,8.0,7.71,0.1270895
2025-07-10,19:45:00,NEWBURY,Previse,1m,3,17.0,20.25,0.25336426
2025-07-10,19:45:00,NEWBURY,Arkendale,1m,8,34.0,55.0,0.016991807
2025-07-10,20:20:00,NEWBURY,Double Red,1m2f,5,4.0,3.9,0.69063324
2025-07-10,20:20:00,NEWBURY,Clermont Ferrand,1m2f,6,4.5,5.12,0.6365607
2025-07-10,20:20:00,NEWBURY,Giselles Defence,1m2f,2,5.5,6.2,0.3095533
2025-07-10,20:20:00,NEWBURY,Fast Steps,1m2f,4,6.5,8.2,0.37127843
2025-07-10,20:20:00,NEWBURY,Golden Phase,1m2f,3,8.0,9.8,0.27554718
2025-07-10,20:20:00,NEWBURY,Lunario,1m2f,7,12.0,11.55,0.14188766
2025-07-10,20:20:00,NEWBURY,Dayzee,1m2f,1,12.0,14.8,0.24769853
2025-07-10,20:20:00,NEWBURY,Chourmo,1m2f,8,41.0,42.0,0.008616843
2025-07-10,20:55:00,NEWBURY,Bellator Bullet,1m5½f,4,3.0,3.04,0.6969964
2025-07-10,20:55:00,NEWBURY,Westlain,1m5½f,7,5.0,5.82,0.5322944
2025-07-10,20:55:00,NEWBURY,Tazaman,1m5½f,2,5.0,5.4,0.42580462
2025-07-10,20:55:00,NEWBURY,Jimmy Mark,1m5½f,5,6.5,7.01,0.37256473
2025-07-10,20:55:00,NEWBURY,Van Aert,1m5½f,3,11.0,11.24,0.30444136
2025-07-10,20:55:00,NEWBURY,Lusaka,1m5½f,1,13.0,19.0,0.07868129
2025-07-10,20:55:00,NEWBURY,John Locke,1m5½f,6,19.0,25.0,0.035545476
2025-07-03,18:05:00,NEWBURY,Lequinto,5f,3,1.91,2.04,0.30671614
2025-07-03,18:05:00,NEWBURY,Roach Power,5f,4,5.5,5.98,0.3476463
2025-07-03,18:05:00,NEWBURY,Sarafina Mshairi,5f,5,7.5,9.86,0.3813462
2025-07-03,18:05:00,NEWBURY,Merrimack,5f,6,9.0,13.11,0.2618178
2025-07-03,18:05:00,NEWBURY,Aces Wild,5f,2,12.0,16.83,0.06956163
2025-07-03,18:05:00,NEWBURY,Faustus,5f,1,19.0,28.0,0.0916445
2025-07-03,18:05:00,NEWBURY,The Defiant,5f,8,21.0,25.0,0.04217387
2025-07-03,18:05:00,NEWBURY,Horus,5f,7,41.0,95.0,0.023736957
2025-07-03,18:40:00,NEWBURY,Dictal,6f,3,1.91,2.06,0.7962263
2025-07-03,18:40:00,NEWBURY,Berlinetta,6f,6,4.0,4.31,0.71840674
2025-07-03,18:40:00,NEWBURY,Hopeful Dream,6f,9,9.0,10.72,0.55374444
2025-07-03,18:40:00,NEWBURY,Lope El Fuego,6f,1,12.0,15.5,0.28797048
2025-07-03,18:40:00,NEWBURY,Affran,6f,4,17.0,24.0,0.17520598
2025-07-03,18:40:00,NEWBURY,Princess Petrol,6f,5,19.0,25.0,0.16821554
2025-07-03,18:40:00,NEWBURY,Concert,6f,2,26.0,40.0,0.10636144
2025-07-03,18:40:00,NEWBURY,Moo Deng,6f,7,29.0,50.0,0.040463336
2025-07-03,18:40:00,NEWBURY,Molly Mac,6f,8,67.0,150.0,0.04659234
2025-07-03,19:15:00,NEWBURY,Goldwork,6f,4,1.57,1.56,0.8404193
2025-07-03,19:15:00,NEWBURY,Sea Cookie,6f,2,7.0,9.0,0.4950369
2025-07-03,19:15:00,NEWBURY,Phantom Watch,6f,3,9.0,11.56,0.41097403
2025-07-03,19:15:00,NEWBURY,Kalokalo,6f,6,9.0,10.39,0.4324781
2025-07-03,19:15:00,NEWBURY,Aba Maajid,6f,5,19.0,23.02,0.15295507
2025-07-03,19:15:00,NEWBURY,Electrical,6f,1,26.0,34.0,0.120548725
2025-07-03,19:50:00,NEWBURY,Vocal Legend,7f,11,4.0,4.9,0.6802061
2025-07-03,19:50:00,NEWBURY,Golden Redemption,7f,3,19.0,30.0,0.09739423
2025-07-03,19:50:00,NEWBURY,Montpellier Green,7f,7,41.0,65.0,0.007221713
2025-07-03,19:50:00,NEWBURY,Beauty By My Side,7f,2,41.0,72.13,0.014883114
2025-07-03,19:50:00,NEWBURY,Cairdeas,7f,8,6.0,6.82,0.4380144
2025-07-03,19:50:00,NEWBURY,Imperial Trooper,7f,12,7.5,7.8,0.15120302
2025-07-03,19:50:00,NEWBURY,Woodstock,7f,6,8.5,10.73,0.44860497
2025-07-03,19:50:00,NEWBURY,Walsons Law,7f,1,10.0,11.5,0.4827523
2025-07-03,19:50:00,NEWBURY,The Caribbean,7f,5,11.0,12.22,0.19107483
2025-07-03,19:50:00,NEWBURY,Master Technician,7f,9,11.0,14.5,0.19713163
2025-07-03,19:50:00,NEWBURY,Ruff Justice,7f,10,12.0,16.94,0.20485525
2025-07-03,19:50:00,NEWBURY,Kiniro,7f,4,12.0,16.5,0.20153211
2025-07-03,20:25:00,NEWBURY,Something Splendid,1m,4,3.0,3.32,0.5244972
2025-07-03,20:25:00,NEWBURY,Tapioca Pearl,1m,8,5.0,5.96,0.50469285
2025-07-03,20:25:00,NEWBURY,Winstons Warrior,1m,2,5.0,5.1,0.60024226
2025-07-03,20:25:00,NEWBURY,Boubyan,1m,1,5.5,6.4,0.49827316
2025-07-03,20:25:00,NEWBURY,Tolerance,1m,3,13.0,18.3,0.22027496
2025-07-03,20:25:00,NEWBURY,Geo,1m,5,17.0,20.0,0.1912535
2025-07-03,20:25:00,NEWBURY,Travel Agent,1m,7,19.0,19.5,0.059257854
2025-07-03,20:25:00,NEWBURY,Sharma dAmour,1m,6,29.0,40.0,0.01721636
2025-07-03,21:00:00,NEWBURY,Telepathic,1m2f,2,3.5,4.27,0.5900249
2025-07-03,21:00:00,NEWBURY,Golden Circet,1m2f,3,3.5,4.0,0.6167992
2025-07-03,21:00:00,NEWBURY,King Chaos,1m2f,4,4.0,4.0,0.529693
2025-07-03,21:00:00,NEWBURY,His Finest Hour,1m2f,1,9.5,13.0,0.39625832
2025-07-03,21:00:00,NEWBURY,Camino De Santiago,1m2f,7,10.0,11.18,0.28537497
2025-07-03,21:00:00,NEWBURY,Falmouth Lad,1m2f,6,17.0,20.0,0.13964006
2025-07-03,21:00:00,NEWBURY,Sant Alessio,1m2f,5,23.0,22.0,0.1258419
2025-06-24,17:40:00,NEWBURY,Secret Beach,1m3f,2,4.0,4.2,0.5666544
2025-06-24,17:40:00,NEWBURY,Dibble Dabble,1m3f,7,4.0,4.5,0.33841363
2025-06-24,17:40:00,NEWBURY,Ocean Heights,1m3f,3,4.5,5.2,0.23679401
2025-06-24,17:40:00,NEWBURY,Boy George,1m3f,1,6.0,7.2,0.23794731
2025-06-24,17:40:00,NEWBURY,Mrembo,1m3f,6,7.5,8.4,0.3799182
2025-06-24,17:40:00,NEWBURY,Educate,1m3f,4,11.0,17.93,0.29746756
2025-06-24,17:40:00,NEWBURY,Carp Kid,1m3f,5,23.0,36.0,0.03240894
2025-06-24,18:15:00,NEWBURY,Stardinia,6f,10,3.5,3.8,0.6773535
2025-06-24,18:15:00,NEWBURY,Jamie Sommers,6f,9,29.0,45.88,0.049707245
2025-06-24,18:15:00,NEWBURY,Tickettothestars,6f,5,29.0,55.0,0.017345235
2025-06-24,18:15:00,NEWBURY,Pretty Danielle,6f,7,34.0,55.0,0.015038243
2025-06-24,18:15:00,NEWBURY,Jowalla,6f,3,67.0,124.57,0.03230869
2025-06-24,18:15:00,NEWBURY,Due Destiny,6f,14,151.0,840.0,0.017382937
2025-06-24,18:15:00,NEWBURY,Sinj,6f,13,5.0,7.0,0.58508754
2025-06-24,18:15:00,NEWBURY,Calling A Star,6f,11,5.5,6.4,0.1783925
2025-06-24,18:15:00,NEWBURY,Doodling,6f,4,5.5,7.56,0.3422991
2025-06-24,18:15:00,NEWBURY,Nor Zamin,6f,6,12.0,15.06,0.41581333
2025-06-24,18:15:00,NEWBURY,Miracleoftheandes,6f,8,17.0,19.5,0.21938273
2025-06-24,18:15:00,NEWBURY,Sukanya,6f,1,17.0,23.65,0.18117401
2025-06-24,18:15:00,NEWBURY,Country Artiste,6f,2,23.0,42.0,0.07132507
2025-06-24,18:15:00,NEWBURY,Simplify,6f,12,23.0,29.0,0.06921115
2025-06-24,18:45:00,NEWBURY,Miss Honey,7f,8,2.0,2.14,0.7107364
2025-06-24,18:45:00,NEWBURY,Kaori,7f,4,3.75,3.71,0.75191194
2025-06-24,18:45:00,NEWBURY,Mystic Moment,7f,2,6.0,8.0,0.6355507
2025-06-24,18:45:00,NEWBURY,Crystal Pier,7f,3,11.0,13.85,0.3708245
2025-06-24,18:45:00,NEWBURY,Stimulative Trip,7f,1,21.0,28.63,0.090732284
2025-06-24,18:45:00,NEWBURY,Amalou,7f,9,29.0,50.0,0.04766749
2025-06-24,18:45:00,NEWBURY,Speculative,7f,7,51.0,127.63,0.015171669
2025-06-24,18:45:00,NEWBURY,Paroda Diva,7f,5,51.0,135.83,0.02085352
2025-06-24,18:45:00,NEWBURY,Box Clever,7f,6,67.0,120.37,0.01588813
2025-06-24,19:15:00,NEWBURY,Kitty Foyle,2m,2,2.2,2.24,0.7279901
2025-06-24,19:15:00,NEWBURY,Almuhit,2m,1,4.0,4.4,0.42469233
2025-06-24,19:15:00,NEWBURY,Clockmaker,2m,4,4.5,5.8,0.5764073
2025-06-24,19:15:00,NEWBURY,Bashful Boy,2m,3,6.0,6.6,0.40136907
2025-06-24,19:45:00,NEWBURY,Mr Ubiquitous,7f,1,2.63,3.2,0.39736587
2025-06-24,19:45:00,NEWBURY,This Farh,7f,2,4.0,4.2,0.58249766
2025-06-24,19:45:00,NEWBURY,Adelaide Bay,7f,5,6.5,7.2,0.26080635
2025-06-24,19:45:00,NEWBURY,Tolerance,7f,3,7.0,8.4,0.42744055
2025-06-24,19:45:00,NEWBURY,Graduated,7f,4,7.0,7.4,0.3751825
2025-06-24,19:45:00,NEWBURY,Iconnic,7f,6,17.0,25.0,0.3039658
2025-06-24,19:45:00,NEWBURY,Mapledurham,7f,7,51.0,90.0,0.018381432
2025-06-24,20:15:00,NEWBURY,Mister Mojito,7f,7,4.0,4.3,0.54771394
2025-06-24,20:15:00,NEWBURY,Land Of Magic,7f,11,41.0,75.0,0.0071327835
2025-06-24,20:15:00,NEWBURY,Tintoretto,7f,10,51.0,120.0,0.010966996
2025-06-24,20:15:00,NEWBURY,Strike,7f,5,6.5,7.2,0.4526899
2025-06-24,20:15:00,NEWBURY,Stratocracy,7f,1,7.0,8.4,0.49927098
2025-06-24,20:15:00,NEWBURY,Follow Your Heart,7f,3,7.0,9.4,0.17176667
2025-06-24,20:15:00,NEWBURY,Billy Mill,7f,9,7.5,9.8,0.39675394
2025-06-24,20:15:00,NEWBURY,Silver Trumpet,7f,2,9.0,9.97,0.14415154
2025-06-24,20:15:00,NEWBURY,Byzantine Empress,7f,6,10.0,11.91,0.23959045
2025-06-24,20:15:00,NEWBURY,Extrication,7f,8,13.0,17.0,0.121548325
2025-06-24,20:15:00,NEWBURY,Windsor Pass,7f,4,15.0,18.12,0.31605864
2025-06-24,20:50:00,NEWBURY,Mojomaker,6f,6,3.75,4.23,0.6208137
2025-06-24,20:50:00,NEWBURY,The Bitter Moose,6f,2,41.0,60.0,0.007773527
2025-06-24,20:50:00,NEWBURY,On Edge,6f,3,7.0,9.4,0.41647103
2025-06-24,20:50:00,NEWBURY,Phoenix Moon,6f,9,7.5,8.4,0.32317546
2025-06-24,20:50:00,NEWBURY,Sarafina Mshairi,6f,4,7.5,8.2,0.30604106
2025-06-24,20:50:00,NEWBURY,Moby Quick,6f,7,8.0,10.0,0.29477188
2025-06-24,20:50:00,NEWBURY,Spanish Star,6f,1,8.5,11.0,0.080343306
2025-06-24,20:50:00,NEWBURY,Camera Shy,6f,5,9.0,11.96,0.14468664
2025-06-24,20:50:00,NEWBURY,Silent Flame,6f,11,11.0,11.99,0.16926834
2025-06-24,20:50:00,NEWBURY,Moostar,6f,10,29.0,38.05,0.022483636
2025-06-24,20:50:00,NEWBURY,The Cola Kid,6f,8,29.0,42.36,0.033152446
2025-06-12,13:30:00,NEWBURY,Unplugged,1m2f,6,4.0,4.78,0.15127778
2025-06-12,13:30:00,NEWBURY,Liberated Lad,1m2f,3,34.0,52.16,0.006599577
2025-06-12,13:30:00,NEWBURY,Meadram,1m2f,11,34.0,61.58,0.0032152368
2025-06-12,13:30:00,NEWBURY,Warning Sign,1m2f,2,4.6,5.75,0.6029418
2025-06-12,13:30:00,NEWBURY,Enthused,1m2f,8,5.5,6.4,0.2369423
2025-06-12,13:30:00,NEWBURY,Dawn Of Liberation,1m2f,5,5.5,7.61,0.12655094
2025-06-12,13:30:00,NEWBURY,Obsidian Knight,1m2f,9,10.0,10.96,0.13401736
2025-06-12,13:30:00,NEWBURY,Alazwar,1m2f,1,12.0,14.5,0.14879508
2025-06-12,13:30:00,NEWBURY,Tex,1m2f,4,17.0,22.41,0.054797802
2025-06-12,13:30:00,NEWBURY,Faster Bee,1m2f,7,19.0,24.38,0.08584279
2025-06-12,13:30:00,NEWBURY,Ellexis,1m2f,10,19.0,25.38,0.23599133
2025-06-12,14:05:00,NEWBURY,Moonfall,6½f,1,1.73,1.87,0.86271113
2025-06-12,14:05:00,NEWBURY,Yachtsman,6½f,4,4.5,5.84,0.65681404
2025-06-12,14:05:00,NEWBURY,New Monarch,6½f,2,9.0,11.5,0.41586965
2025-06-12,14:05:00,NEWBURY,Dodge City,6½f,3,11.0,11.83,0.24529362
2025-06-12,14:05:00,NEWBURY,Hardys Hero,6½f,7,13.0,17.13,0.28767562
2025-06-12,14:05:00,NEWBURY,River Spey,6½f,5,17.0,23.54,0.23420556
2025-06-12,14:05:00,NEWBURY,Blues And Royals,6½f,8,21.0,27.39,0.07802325
2025-06-12,14:05:00,NEWBURY,Super Sagitta,6½f,6,51.0,120.42,0.022178514
2025-06-12,14:40:00,NEWBURY,Time To Turn,6½f,2,1.44,1.55,0.9331136
2025-06-12,14:40:00,NEWBURY,Peel Park,6½f,3,4.33,5.7,0.52127814
2025-06-12,14:40:00,NEWBURY,McMurray,6½f,6,11.0,15.21,0.2213961
2025-06-12,14:40:00,NEWBURY,Circle Of Magic,6½f,4,15.0,24.0,0.31077805
2025-06-12,14:40:00,NEWBURY,Lion Of Alba,6½f,5,17.0,26.0,0.24301253
2025-06-12,14:40:00,NEWBURY,A Bit Of Spirit,6½f,1,29.0,56.59,0.015187322
2025-06-12,14:40:00,NEWBURY,Chapter,6½f,7,51.0,128.97,0.047646593
2025-06-12,14:40:00,NEWBURY,Politely,6½f,9,101.0,288.8,0.016129898
2025-06-12,14:40:00,NEWBURY,Us Officer,6½f,8,101.0,367.27,0.009932615
2025-06-12,15:15:00,NEWBURY,Boubyan,1m,8,3.5,4.03,0.7997642
2025-06-12,15:15:00,NEWBURY,Emery Down,1m,10,23.0,32.25,0.042277806
2025-06-12,15:15:00,NEWBURY,Mini Mac,1m,6,26.0,37.0,0.07561863
2025-06-12,15:15:00,NEWBURY,Geo,1m,5,34.0,51.79,0.015128433
2025-06-12,15:15:00,NEWBURY,Condotti,1m,7,41.0,70.0,0.009481489
2025-06-12,15:15:00,NEWBURY,Tequila Star,1m,12,41.0,74.66,0.002358994
2025-06-12,15:15:00,NEWBURY,Manila Thriller,1m,9,5.0,5.91,0.40252653
2025-06-12,15:15:00,NEWBURY,Jarham,1m,4,8.0,9.53,0.16689947
2025-06-12,15:15:00,NEWBURY,Something Splendid,1m,2,8.0,9.56,0.107767835
2025-06-12,15:15:00,NEWBURY,Orchard,1m,14,12.0,14.0,0.17351685
2025-06-12,15:15:00,NEWBURY,Virtue Patience,1m,3,12.0,14.02,0.19605628
2025-06-12,15:15:00,NEWBURY,Showyoutheropes,1m,13,13.0,17.53,0.067007445
2025-06-12,15:15:00,NEWBURY,American State,1m,1,17.0,19.98,0.10896283
2025-06-12,15:15:00,NEWBURY,Dollyana,1m,11,17.0,21.25,0.08008035
2025-06-12,15:50:00,NEWBURY,Consecrated,1m,6,2.1,2.24,0.8550339
2025-06-12,15:50:00,NEWBURY,Blue Bolt,1m,1,2.5,2.6,0.8012923
2025-06-12,15:50:00,NEWBURY,Seren Star,1m,4,7.5,10.88,0.3489689
2025-06-12,15:50:00,NEWBURY,Majaz,1m,2,12.0,18.35,0.0596687
2025-06-12,15:50:00,NEWBURY,Dreamasar,1m,3,26.0,36.06,0.07768777
2025-06-12,15:50:00,NEWBURY,Brecon Beacons,1m,7,41.0,147.37,0.013564783
2025-06-12,15:50:00,NEWBURY,Moderna,1m,5,51.0,198.78,0.01532806
2025-06-12,15:50:00,NEWBURY,Island Ocean,1m,8,251.0,1000.0,0.050741825
2025-06-12,16:25:00,NEWBURY,Hickory,7f,7,4.2,4.56,0.41277546
2025-06-12,16:25:00,NEWBURY,Chalk Mountain,7f,2,29.0,53.11,0.0037561562
2025-06-12,16:25:00,NEWBURY,Photosynthesis,7f,3,4.5,5.52,0.097681835
2025-06-12,16:25:00,NEWBURY,Twisting Physics,7f,1,4.6,5.8,0.5766798
2025-06-12,16:25:00,NEWBURY,Surrey Shadow,7f,8,9.0,10.53,0.32827276
2025-06-12,16:25:00,NEWBURY,Grand Karat,7f,6,10.0,12.4,0.13549972
2025-06-12,16:25:00,NEWBURY,Dorney Lake,7f,4,12.0,13.41,0.087166555
2025-06-12,16:25:00,NEWBURY,Metaverse,7f,10,13.0,16.5,0.20335053
2025-06-12,16:25:00,NEWBURY,Warm Spell,7f,9,13.0,18.0,0.051431607
2025-06-12,16:25:00,NEWBURY,Altmore,7f,5,15.0,18.09,0.056641612
2025-06-12,17:00:00,NEWBURY,Star Style,6f,17,5.0,6.2,0.12738557
2025-06-12,17:00:00,NEWBURY,Arnaz,6f,4,5.0,5.93,0.54967046
2025-06-12,17:00:00,NEWBURY,Haymaker,6f,16,21.0,32.94,0.0066878535
2025-06-12,17:00:00,NEWBURY,Lady Dreamer,6f,12,21.0,32.0,0.093207404
2025-06-12,17:00:00,NEWBURY,Tiger Tulip,6f,1,23.0,29.32,0.010668836
2025-06-12,17:00:00,NEWBURY,Many A Star,6f,6,23.0,34.38,0.0057471963
2025-06-12,17:00:00,NEWBURY,Treacherous,6f,10,26.0,42.73,0.020587007
2025-06-12,17:00:00,NEWBURY,Justcallmepete,6f,11,26.0,54.21,0.010299469
