Date of Race,Time,Track,Horse,Distance,Place,Industry SP,Betfair SP,Predicted_Win_Probability
2025-07-18,16:45:00,NEWBURY,Star Of Light,1m5½f,1,6.0,6.29,0.6266458
2025-07-18,16:45:00,NEWBURY,Umbria,1m5½f,2,7.0,7.2,0.576755
2025-07-18,16:45:00,NEWBURY,Incensed,1m5½f,4,11.0,15.43,0.20416625
2025-07-18,17:20:00,NEWBURY,Golden Handshake,1m4f,1,2.63,2.9,0.8533138
2025-07-18,17:20:00,NEWBURY,Sourdough,1m4f,5,3.25,3.35,0.83215743
2025-07-18,17:20:00,NEWBURY,His Finest Hour,1m4f,4,5.5,6.2,0.6154985
2025-07-18,17:20:00,NEWBURY,Odin Legacy,1m4f,3,8.5,8.94,0.20629297
2025-07-18,17:20:00,NEWBURY,Melek Alreeh,1m4f,2,9.0,11.0,0.42264593
2025-07-10,17:25:00,NEWBURY,Timeforshowcasing,6f,1,2.2,2.38,0.69237506
2025-07-10,17:25:00,NEWBURY,Pepper Fizz,6f,6,23.0,30.0,0.20763995
2025-07-10,17:25:00,NEWBURY,Cape Toronada,6f,11,126.0,210.0,0.016935796
2025-07-10,17:25:00,NEWBURY,Mayaada,6f,3,4.5,5.3,0.53564954
2025-07-10,17:25:00,NEWBURY,Oh So Perfect,6f,9,12.0,13.82,0.39799926
2025-07-10,17:25:00,NEWBURY,Priestess,6f,7,13.0,20.0,0.35830277
2025-07-10,17:25:00,NEWBURY,Shotgun,6f,10,15.0,18.75,0.3266038
2025-07-10,17:25:00,NEWBURY,Simplify,6f,2,15.0,19.5,0.2389767
2025-07-10,17:25:00,NEWBURY,Double Naughty,6f,4,17.0,17.54,0.263771
2025-07-10,17:25:00,NEWBURY,Beryls Girl,6f,8,21.0,26.0,0.057321563
2025-07-10,17:25:00,NEWBURY,Q T Pie,6f,5,21.0,30.0,0.10906603
2025-07-10,18:00:00,NEWBURY,Too Hot To Love,6f,5,3.0,3.27,0.80302286
2025-07-10,18:00:00,NEWBURY,Brisk Symphony,6f,1,3.75,3.94,0.41336086
2025-07-10,18:00:00,NEWBURY,Jowalla,6f,3,4.33,5.55,0.35253587
2025-07-10,18:00:00,NEWBURY,Miracleoftheandes,6f,4,6.5,7.2,0.48717195
2025-07-10,18:00:00,NEWBURY,Uncertainty,6f,2,15.0,17.46,0.14501287
2025-07-10,18:00:00,NEWBURY,Cicis Secret,6f,9,17.0,23.0,0.23201284
2025-07-10,18:00:00,NEWBURY,Highlighting,6f,7,51.0,100.0,0.03495942
2025-07-10,18:00:00,NEWBURY,Miss Ayala,6f,6,81.0,160.0,0.01452589
2025-07-10,18:00:00,NEWBURY,Forceful Lady,6f,8,126.0,287.27,0.010185188
2025-07-10,18:35:00,NEWBURY,On Edge,6f,8,5.0,6.4,0.11471557
2025-07-10,18:35:00,NEWBURY,Mammy,6f,5,17.0,24.16,0.07775244
2025-07-10,18:35:00,NEWBURY,Sisters In The Sky,6f,14,23.0,39.06,0.12721825
2025-07-10,18:35:00,NEWBURY,Dig Two,6f,12,26.0,32.0,0.10954778
2025-07-10,18:35:00,NEWBURY,Ridgeway Redwing,6f,10,29.0,46.75,0.31666762
2025-07-10,18:35:00,NEWBURY,Mapledurham,6f,9,41.0,80.0,0.017086575
2025-07-10,18:35:00,NEWBURY,The Caribbean,6f,6,6.0,7.0,0.15399036
2025-07-10,18:35:00,NEWBURY,Saffredi,6f,3,7.0,8.24,0.1318875
2025-07-10,18:35:00,NEWBURY,Monsieur Patat,6f,7,9.0,10.8,0.16830899
2025-07-10,18:35:00,NEWBURY,Thunderous Love,6f,1,9.5,11.0,0.2620051
2025-07-10,18:35:00,NEWBURY,The Bitter Moose,6f,4,11.0,16.09,0.26737708
2025-07-10,18:35:00,NEWBURY,Rage Of Thunder,6f,2,11.0,16.62,0.31233105
2025-07-10,18:35:00,NEWBURY,Southbank,6f,13,12.0,12.68,0.23414677
2025-07-10,18:35:00,NEWBURY,Sioux Warrior,6f,11,15.0,17.54,0.16696428
2025-07-10,19:10:00,NEWBURY,Astrazar,6f,4,3.0,3.45,0.7996188
2025-07-10,19:10:00,NEWBURY,Shaman Champion,6f,5,3.0,3.35,0.63634586
2025-07-10,19:10:00,NEWBURY,Clipstone,6f,12,126.0,440.0,0.012673265
2025-07-10,19:10:00,NEWBURY,Airside,6f,3,126.0,234.05,0.026431726
2025-07-10,19:10:00,NEWBURY,Comic Hero,6f,2,5.5,6.4,0.5671882
2025-07-10,19:10:00,NEWBURY,Saint Of The Sea,6f,10,12.0,21.0,0.29675025
2025-07-10,19:10:00,NEWBURY,Penhallam,6f,1,15.0,19.94,0.2647082
2025-07-10,19:10:00,NEWBURY,King Victorious,6f,9,19.0,24.0,0.06576579
2025-07-10,19:10:00,NEWBURY,Twilight Glow,6f,8,21.0,32.0,0.16541402
2025-07-10,19:10:00,NEWBURY,John Barleycorn,6f,7,23.0,30.0,0.12518732
2025-07-10,19:10:00,NEWBURY,Caitrinho,6f,11,51.0,75.0,0.044917915
2025-07-10,19:10:00,NEWBURY,Quick Turn,6f,6,51.0,75.0,0.033870615
2025-07-10,19:45:00,NEWBURY,Sea Founder,1m,6,4.5,5.0,0.59322506
2025-07-10,19:45:00,NEWBURY,Abundance,1m,1,5.0,6.0,0.7798459
2025-07-10,19:45:00,NEWBURY,City Of York,1m,4,5.5,6.13,0.2602902
2025-07-10,19:45:00,NEWBURY,Sunny Corner,1m,2,5.5,6.6,0.3420182
2025-07-10,19:45:00,NEWBURY,Spirit Of Albion,1m,7,7.0,8.4,0.4586142
2025-07-10,19:45:00,NEWBURY,Silver Trumpet,1m,5,8.0,7.71,0.22777013
2025-07-10,19:45:00,NEWBURY,Previse,1m,3,17.0,20.25,0.34533033
2025-07-10,19:45:00,NEWBURY,Arkendale,1m,8,34.0,55.0,0.12303717
2025-07-10,20:20:00,NEWBURY,Double Red,1m2f,5,4.0,3.9,0.7640485
2025-07-10,20:20:00,NEWBURY,Clermont Ferrand,1m2f,6,4.5,5.12,0.63328564
2025-07-10,20:20:00,NEWBURY,Giselles Defence,1m2f,2,5.5,6.2,0.41525847
2025-07-10,20:20:00,NEWBURY,Fast Steps,1m2f,4,6.5,8.2,0.29448125
2025-07-10,20:20:00,NEWBURY,Golden Phase,1m2f,3,8.0,9.8,0.3078497
2025-07-10,20:20:00,NEWBURY,Lunario,1m2f,7,12.0,11.55,0.13473012
2025-07-10,20:20:00,NEWBURY,Dayzee,1m2f,1,12.0,14.8,0.2575389
2025-07-10,20:20:00,NEWBURY,Chourmo,1m2f,8,41.0,42.0,0.026854105
2025-07-10,20:55:00,NEWBURY,Bellator Bullet,1m5½f,4,3.0,3.04,0.80582803
2025-07-10,20:55:00,NEWBURY,Westlain,1m5½f,7,5.0,5.82,0.5569674
2025-07-10,20:55:00,NEWBURY,Tazaman,1m5½f,2,5.0,5.4,0.5698359
2025-07-10,20:55:00,NEWBURY,Jimmy Mark,1m5½f,5,6.5,7.01,0.41537008
2025-07-10,20:55:00,NEWBURY,Van Aert,1m5½f,3,11.0,11.24,0.4740686
2025-07-10,20:55:00,NEWBURY,Lusaka,1m5½f,1,13.0,19.0,0.34901637
2025-07-10,20:55:00,NEWBURY,John Locke,1m5½f,6,19.0,25.0,0.0655079
2025-07-03,18:05:00,NEWBURY,Lequinto,5f,3,1.91,2.04,0.6753283
2025-07-03,18:05:00,NEWBURY,Roach Power,5f,4,5.5,5.98,0.3329136
2025-07-03,18:05:00,NEWBURY,Sarafina Mshairi,5f,5,7.5,9.86,0.4832055
2025-07-03,18:05:00,NEWBURY,Merrimack,5f,6,9.0,13.11,0.36292177
2025-07-03,18:05:00,NEWBURY,Aces Wild,5f,2,12.0,16.83,0.48795095
2025-07-03,18:05:00,NEWBURY,Faustus,5f,1,19.0,28.0,0.104580045
2025-07-03,18:05:00,NEWBURY,The Defiant,5f,8,21.0,25.0,0.06890239
2025-07-03,18:05:00,NEWBURY,Horus,5f,7,41.0,95.0,0.080513075
2025-07-03,18:40:00,NEWBURY,Dictal,6f,3,1.91,2.06,0.89978606
2025-07-03,18:40:00,NEWBURY,Berlinetta,6f,6,4.0,4.31,0.6186455
2025-07-03,18:40:00,NEWBURY,Hopeful Dream,6f,9,9.0,10.72,0.5079637
2025-07-03,18:40:00,NEWBURY,Lope El Fuego,6f,1,12.0,15.5,0.34153917
2025-07-03,18:40:00,NEWBURY,Affran,6f,4,17.0,24.0,0.22677143
2025-07-03,18:40:00,NEWBURY,Princess Petrol,6f,5,19.0,25.0,0.19389696
2025-07-03,18:40:00,NEWBURY,Concert,6f,2,26.0,40.0,0.10143551
2025-07-03,18:40:00,NEWBURY,Moo Deng,6f,7,29.0,50.0,0.08334364
2025-07-03,18:40:00,NEWBURY,Molly Mac,6f,8,67.0,150.0,0.009981826
2025-07-03,19:15:00,NEWBURY,Goldwork,6f,4,1.57,1.56,0.94306487
2025-07-03,19:15:00,NEWBURY,Sea Cookie,6f,2,7.0,9.0,0.53794247
2025-07-03,19:15:00,NEWBURY,Phantom Watch,6f,3,9.0,11.56,0.36174247
2025-07-03,19:15:00,NEWBURY,Kalokalo,6f,6,9.0,10.39,0.38586244
2025-07-03,19:15:00,NEWBURY,Aba Maajid,6f,5,19.0,23.02,0.1626307
2025-07-03,19:15:00,NEWBURY,Electrical,6f,1,26.0,34.0,0.21478842
2025-07-03,19:50:00,NEWBURY,Vocal Legend,7f,11,4.0,4.9,0.65658104
2025-07-03,19:50:00,NEWBURY,Golden Redemption,7f,3,19.0,30.0,0.16381472
2025-07-03,19:50:00,NEWBURY,Montpellier Green,7f,7,41.0,65.0,0.11982748
2025-07-03,19:50:00,NEWBURY,Beauty By My Side,7f,2,41.0,72.13,0.13451801
2025-07-03,19:50:00,NEWBURY,Cairdeas,7f,8,6.0,6.82,0.39159697
2025-07-03,19:50:00,NEWBURY,Imperial Trooper,7f,12,7.5,7.8,0.15734206
2025-07-03,19:50:00,NEWBURY,Woodstock,7f,6,8.5,10.73,0.35321233
2025-07-03,19:50:00,NEWBURY,Walsons Law,7f,1,10.0,11.5,0.4854101
2025-07-03,19:50:00,NEWBURY,The Caribbean,7f,5,11.0,12.22,0.20931941
2025-07-03,19:50:00,NEWBURY,Master Technician,7f,9,11.0,14.5,0.20850816
2025-07-03,19:50:00,NEWBURY,Ruff Justice,7f,10,12.0,16.94,0.1056246
2025-07-03,19:50:00,NEWBURY,Kiniro,7f,4,12.0,16.5,0.23751457
2025-07-03,20:25:00,NEWBURY,Something Splendid,1m,4,3.0,3.32,0.63554764
2025-07-03,20:25:00,NEWBURY,Tapioca Pearl,1m,8,5.0,5.96,0.6110186
2025-07-03,20:25:00,NEWBURY,Winstons Warrior,1m,2,5.0,5.1,0.64537466
2025-07-03,20:25:00,NEWBURY,Boubyan,1m,1,5.5,6.4,0.51165557
2025-07-03,20:25:00,NEWBURY,Tolerance,1m,3,13.0,18.3,0.21356888
2025-07-03,20:25:00,NEWBURY,Geo,1m,5,17.0,20.0,0.33603647
2025-07-03,20:25:00,NEWBURY,Travel Agent,1m,7,19.0,19.5,0.240418
2025-07-03,20:25:00,NEWBURY,Sharma dAmour,1m,6,29.0,40.0,0.16871138
2025-07-03,21:00:00,NEWBURY,Telepathic,1m2f,2,3.5,4.27,0.71517706
2025-07-03,21:00:00,NEWBURY,Golden Circet,1m2f,3,3.5,4.0,0.7313301
2025-07-03,21:00:00,NEWBURY,King Chaos,1m2f,4,4.0,4.0,0.55153924
2025-07-03,21:00:00,NEWBURY,His Finest Hour,1m2f,1,9.5,13.0,0.42295387
2025-07-03,21:00:00,NEWBURY,Camino De Santiago,1m2f,7,10.0,11.18,0.42223105
2025-07-03,21:00:00,NEWBURY,Falmouth Lad,1m2f,6,17.0,20.0,0.26652336
2025-07-03,21:00:00,NEWBURY,Sant Alessio,1m2f,5,23.0,22.0,0.16800998
2025-06-24,17:40:00,NEWBURY,Secret Beach,1m3f,2,4.0,4.2,0.6911658
2025-06-24,17:40:00,NEWBURY,Dibble Dabble,1m3f,7,4.0,4.5,0.5408762
2025-06-24,17:40:00,NEWBURY,Ocean Heights,1m3f,3,4.5,5.2,0.41770312
2025-06-24,17:40:00,NEWBURY,Boy George,1m3f,1,6.0,7.2,0.2773517
2025-06-24,17:40:00,NEWBURY,Mrembo,1m3f,6,7.5,8.4,0.42700723
2025-06-24,17:40:00,NEWBURY,Educate,1m3f,4,11.0,17.93,0.40631306
2025-06-24,17:40:00,NEWBURY,Carp Kid,1m3f,5,23.0,36.0,0.047993287
2025-06-24,18:15:00,NEWBURY,Stardinia,6f,10,3.5,3.8,0.69068986
2025-06-24,18:15:00,NEWBURY,Jamie Sommers,6f,9,29.0,45.88,0.22836536
2025-06-24,18:15:00,NEWBURY,Tickettothestars,6f,5,29.0,55.0,0.1649957
2025-06-24,18:15:00,NEWBURY,Pretty Danielle,6f,7,34.0,55.0,0.12630685
2025-06-24,18:15:00,NEWBURY,Jowalla,6f,3,67.0,124.57,0.019312782
2025-06-24,18:15:00,NEWBURY,Due Destiny,6f,14,151.0,840.0,0.012531726
2025-06-24,18:15:00,NEWBURY,Sinj,6f,13,5.0,7.0,0.6073553
2025-06-24,18:15:00,NEWBURY,Calling A Star,6f,11,5.5,6.4,0.38297823
2025-06-24,18:15:00,NEWBURY,Doodling,6f,4,5.5,7.56,0.3855898
2025-06-24,18:15:00,NEWBURY,Nor Zamin,6f,6,12.0,15.06,0.42364353
2025-06-24,18:15:00,NEWBURY,Sukanya,6f,1,17.0,23.65,0.255431
2025-06-24,18:15:00,NEWBURY,Miracleoftheandes,6f,8,17.0,19.5,0.24500103
2025-06-24,18:15:00,NEWBURY,Country Artiste,6f,2,23.0,42.0,0.13451883
2025-06-24,18:15:00,NEWBURY,Simplify,6f,12,23.0,29.0,0.10939306
2025-06-24,18:45:00,NEWBURY,Miss Honey,7f,8,2.0,2.14,0.495607
2025-06-24,18:45:00,NEWBURY,Kaori,7f,4,3.75,3.71,0.6704491
2025-06-24,18:45:00,NEWBURY,Mystic Moment,7f,2,6.0,8.0,0.6355272
2025-06-24,18:45:00,NEWBURY,Crystal Pier,7f,3,11.0,13.85,0.46455345
2025-06-24,18:45:00,NEWBURY,Stimulative Trip,7f,1,21.0,28.63,0.1558748
2025-06-24,18:45:00,NEWBURY,Amalou,7f,9,29.0,50.0,0.16164796
2025-06-24,18:45:00,NEWBURY,Paroda Diva,7f,5,51.0,135.83,0.019542186
2025-06-24,18:45:00,NEWBURY,Speculative,7f,7,51.0,127.63,0.028196916
2025-06-24,18:45:00,NEWBURY,Box Clever,7f,6,67.0,120.37,0.00954719
2025-06-24,19:15:00,NEWBURY,Kitty Foyle,2m,2,2.2,2.24,0.808143
2025-06-24,19:15:00,NEWBURY,Almuhit,2m,1,4.0,4.4,0.5048961
2025-06-24,19:15:00,NEWBURY,Clockmaker,2m,4,4.5,5.8,0.6798831
2025-06-24,19:15:00,NEWBURY,Bashful Boy,2m,3,6.0,6.6,0.21695314
2025-06-24,19:45:00,NEWBURY,Mr Ubiquitous,7f,1,2.63,3.2,0.43980983
2025-06-24,19:45:00,NEWBURY,This Farh,7f,2,4.0,4.2,0.5616578
2025-06-24,19:45:00,NEWBURY,Adelaide Bay,7f,5,6.5,7.2,0.3558033
2025-06-24,19:45:00,NEWBURY,Tolerance,7f,3,7.0,8.4,0.44984478
2025-06-24,19:45:00,NEWBURY,Graduated,7f,4,7.0,7.4,0.40434027
2025-06-24,19:45:00,NEWBURY,Iconnic,7f,6,17.0,25.0,0.3032304
2025-06-24,19:45:00,NEWBURY,Mapledurham,7f,7,51.0,90.0,0.015045865
2025-06-24,20:15:00,NEWBURY,Mister Mojito,7f,7,4.0,4.3,0.53649384
2025-06-24,20:15:00,NEWBURY,Land Of Magic,7f,11,41.0,75.0,0.034213115
2025-06-24,20:15:00,NEWBURY,Tintoretto,7f,10,51.0,120.0,0.080767326
2025-06-24,20:15:00,NEWBURY,Strike,7f,5,6.5,7.2,0.35945445
2025-06-24,20:15:00,NEWBURY,Stratocracy,7f,1,7.0,8.4,0.615649
2025-06-24,20:15:00,NEWBURY,Follow Your Heart,7f,3,7.0,9.4,0.20556529
2025-06-24,20:15:00,NEWBURY,Billy Mill,7f,9,7.5,9.8,0.4952533
2025-06-24,20:15:00,NEWBURY,Silver Trumpet,7f,2,9.0,9.97,0.24940127
2025-06-24,20:15:00,NEWBURY,Byzantine Empress,7f,6,10.0,11.91,0.25791472
2025-06-24,20:15:00,NEWBURY,Extrication,7f,8,13.0,17.0,0.12193969
2025-06-24,20:15:00,NEWBURY,Windsor Pass,7f,4,15.0,18.12,0.2931352
2025-06-24,20:50:00,NEWBURY,Mojomaker,6f,6,3.75,4.23,0.54542685
2025-06-24,20:50:00,NEWBURY,The Bitter Moose,6f,2,41.0,60.0,0.058773257
2025-06-24,20:50:00,NEWBURY,On Edge,6f,3,7.0,9.4,0.25873888
2025-06-24,20:50:00,NEWBURY,Phoenix Moon,6f,9,7.5,8.4,0.2850294
2025-06-24,20:50:00,NEWBURY,Sarafina Mshairi,6f,4,7.5,8.2,0.45712543
2025-06-24,20:50:00,NEWBURY,Moby Quick,6f,7,8.0,10.0,0.3106743
2025-06-24,20:50:00,NEWBURY,Spanish Star,6f,1,8.5,11.0,0.15608108
2025-06-24,20:50:00,NEWBURY,Camera Shy,6f,5,9.0,11.96,0.23977618
2025-06-24,20:50:00,NEWBURY,Silent Flame,6f,11,11.0,11.99,0.16502933
2025-06-24,20:50:00,NEWBURY,The Cola Kid,6f,8,29.0,42.36,0.07633057
2025-06-24,20:50:00,NEWBURY,Moostar,6f,10,29.0,38.05,0.0889179
2025-06-12,13:30:00,NEWBURY,Unplugged,1m2f,6,4.0,4.78,0.13678682
2025-06-12,13:30:00,NEWBURY,Liberated Lad,1m2f,3,34.0,52.16,0.14589903
2025-06-12,13:30:00,NEWBURY,Meadram,1m2f,11,34.0,61.58,0.07135645
2025-06-12,13:30:00,NEWBURY,Warning Sign,1m2f,2,4.6,5.75,0.62028795
2025-06-12,13:30:00,NEWBURY,Enthused,1m2f,8,5.5,6.4,0.23636079
2025-06-12,13:30:00,NEWBURY,Dawn Of Liberation,1m2f,5,5.5,7.61,0.29094145
2025-06-12,13:30:00,NEWBURY,Obsidian Knight,1m2f,9,10.0,10.96,0.18141374
2025-06-12,13:30:00,NEWBURY,Alazwar,1m2f,1,12.0,14.5,0.22647454
2025-06-12,13:30:00,NEWBURY,Tex,1m2f,4,17.0,22.41,0.039569188
2025-06-12,13:30:00,NEWBURY,Faster Bee,1m2f,7,19.0,24.38,0.21355152
2025-06-12,13:30:00,NEWBURY,Ellexis,1m2f,10,19.0,25.38,0.37617216
2025-06-12,14:05:00,NEWBURY,Moonfall,6½f,1,1.73,1.87,0.8833771
2025-06-12,14:05:00,NEWBURY,Yachtsman,6½f,4,4.5,5.84,0.6288089
2025-06-12,14:05:00,NEWBURY,New Monarch,6½f,2,9.0,11.5,0.42861116
2025-06-12,14:05:00,NEWBURY,Dodge City,6½f,3,11.0,11.83,0.22327633
2025-06-12,14:05:00,NEWBURY,Hardys Hero,6½f,7,13.0,17.13,0.24800235
2025-06-12,14:05:00,NEWBURY,River Spey,6½f,5,17.0,23.54,0.22069299
2025-06-12,14:05:00,NEWBURY,Blues And Royals,6½f,8,21.0,27.39,0.08670526
2025-06-12,14:05:00,NEWBURY,Super Sagitta,6½f,6,51.0,120.42,0.038426742
2025-06-12,14:40:00,NEWBURY,Time To Turn,6½f,2,1.44,1.55,0.9044108
2025-06-12,14:40:00,NEWBURY,Peel Park,6½f,3,4.33,5.7,0.49451953
2025-06-12,14:40:00,NEWBURY,McMurray,6½f,6,11.0,15.21,0.28764862
2025-06-12,14:40:00,NEWBURY,Circle Of Magic,6½f,4,15.0,24.0,0.2821616
2025-06-12,14:40:00,NEWBURY,Lion Of Alba,6½f,5,17.0,26.0,0.213905
2025-06-12,14:40:00,NEWBURY,A Bit Of Spirit,6½f,1,29.0,56.59,0.064566605
2025-06-12,14:40:00,NEWBURY,Chapter,6½f,7,51.0,128.97,0.056372337
2025-06-12,14:40:00,NEWBURY,Us Officer,6½f,8,101.0,367.27,0.0053680474
2025-06-12,14:40:00,NEWBURY,Politely,6½f,9,101.0,288.8,0.0085145915
2025-06-12,15:15:00,NEWBURY,Boubyan,1m,8,3.5,4.03,0.7164862
2025-06-12,15:15:00,NEWBURY,Emery Down,1m,10,23.0,32.25,0.2765861
2025-06-12,15:15:00,NEWBURY,Mini Mac,1m,6,26.0,37.0,0.12401977
2025-06-12,15:15:00,NEWBURY,Geo,1m,5,34.0,51.79,0.057917163
2025-06-12,15:15:00,NEWBURY,Tequila Star,1m,12,41.0,74.66,0.0656757
2025-06-12,15:15:00,NEWBURY,Condotti,1m,7,41.0,70.0,0.1932069
2025-06-12,15:15:00,NEWBURY,Manila Thriller,1m,9,5.0,5.91,0.33293355
2025-06-12,15:15:00,NEWBURY,Jarham,1m,4,8.0,9.53,0.2624974
2025-06-12,15:15:00,NEWBURY,Something Splendid,1m,2,8.0,9.56,0.17442308
2025-06-12,15:15:00,NEWBURY,Orchard,1m,14,12.0,14.0,0.1355495
2025-06-12,15:15:00,NEWBURY,Virtue Patience,1m,3,12.0,14.02,0.34370035
2025-06-12,15:15:00,NEWBURY,Showyoutheropes,1m,13,13.0,17.53,0.3259162
2025-06-12,15:15:00,NEWBURY,American State,1m,1,17.0,19.98,0.16893344
2025-06-12,15:15:00,NEWBURY,Dollyana,1m,11,17.0,21.25,0.2199984
2025-06-12,15:50:00,NEWBURY,Consecrated,1m,6,2.1,2.24,0.8178099
2025-06-12,15:50:00,NEWBURY,Blue Bolt,1m,1,2.5,2.6,0.8042524
2025-06-12,15:50:00,NEWBURY,Seren Star,1m,4,7.5,10.88,0.36300564
2025-06-12,15:50:00,NEWBURY,Majaz,1m,2,12.0,18.35,0.06978551
2025-06-12,15:50:00,NEWBURY,Dreamasar,1m,3,26.0,36.06,0.11626179
2025-06-12,15:50:00,NEWBURY,Brecon Beacons,1m,7,41.0,147.37,0.05134241
2025-06-12,15:50:00,NEWBURY,Moderna,1m,5,51.0,198.78,0.026633654
2025-06-12,15:50:00,NEWBURY,Island Ocean,1m,8,251.0,1000.0,0.028904712
2025-06-12,16:25:00,NEWBURY,Hickory,7f,7,4.2,4.56,0.36030278
2025-06-12,16:25:00,NEWBURY,Chalk Mountain,7f,2,29.0,53.11,0.024774037
2025-06-12,16:25:00,NEWBURY,Photosynthesis,7f,3,4.5,5.52,0.23589343
2025-06-12,16:25:00,NEWBURY,Twisting Physics,7f,1,4.6,5.8,0.63584644
2025-06-12,16:25:00,NEWBURY,Surrey Shadow,7f,8,9.0,10.53,0.3107918
2025-06-12,16:25:00,NEWBURY,Grand Karat,7f,6,10.0,12.4,0.2779996
2025-06-12,16:25:00,NEWBURY,Dorney Lake,7f,4,12.0,13.41,0.17393273
2025-06-12,16:25:00,NEWBURY,Metaverse,7f,10,13.0,16.5,0.19170146
2025-06-12,16:25:00,NEWBURY,Warm Spell,7f,9,13.0,18.0,0.13304152
2025-06-12,16:25:00,NEWBURY,Altmore,7f,5,15.0,18.09,0.08214322
2025-06-12,17:00:00,NEWBURY,Star Style,6f,17,5.0,6.2,0.33974856
2025-06-12,17:00:00,NEWBURY,Arnaz,6f,4,5.0,5.93,0.5559849
2025-06-12,17:00:00,NEWBURY,Haymaker,6f,16,21.0,32.94,0.025922868
2025-06-12,17:00:00,NEWBURY,Lady Dreamer,6f,12,21.0,32.0,0.18090081
2025-06-12,17:00:00,NEWBURY,Tiger Tulip,6f,1,23.0,29.32,0.07202829
2025-06-12,17:00:00,NEWBURY,Many A Star,6f,6,23.0,34.38,0.05440236
2025-06-12,17:00:00,NEWBURY,Treacherous,6f,10,26.0,42.73,0.14748949
2025-06-12,17:00:00,NEWBURY,Justcallmepete,6f,11,26.0,54.21,0.089937285
2025-06-12,17:00:00,NEWBURY,Kiss And Run,6f,2,26.0,56.23,0.022916058
